,question_id,exam_id,content,tip_enabled,points
7,466,48,"Peter hat sein Velo mit einem üblichen Zahlenschloss gesichert, bei welchem er auf drei drehbaren Ringen je eine gewisse Ziffer von 0 bis 9 einstellen muss, damit sich das Schloss öffnet. Leider hat er die drei richtigen Ziffern vergessen!

Um die richtige Einstellung zu finden, will Peter nun alle Möglichkeiten ausprobieren. Für das Überprüfen einer Einstellung braucht er 10 Sekunden. Wie viele Stunden, Minuten und Sekunden würde es dauern, bis Peter alle Möglichkeiten eingestellt hätte?

Bitte Antwort in folgendem Format angeben, Beispiel: 3 Stunden 30 Minuten und 30 Sekunden",0,1
8,467,48,"Peter hat sein Velo mit einem üblichen Zahlenschloss gesichert, bei welchem er auf drei drehbaren Ringen je eine gewisse Ziffer von 0 bis 9 einstellen muss, damit sich das Schloss öffnet. Leider hat er die drei richtigen Ziffern vergessen!

Wie viele Einstellungen gibt es insgesamt, in denen nur ungerade Ziffern vorkommen?

Nur Zahl angeben.",0,1
9,468,48,"Peter hat sein Velo mit einem üblichen Zahlenschloss gesichert, bei welchem er auf drei drehbaren Ringen je eine gewisse Ziffer von 0 bis 9 einstellen muss, damit sich das Schloss öffnet. Leider hat er die drei richtigen Ziffern vergessen!

Peters Freund Paul ist sicher, dass die erste Ziffer eine 5, die zweite grösser als die erste und die dritte grösser als die zweite war. Gerade Ziffern kann Paul allerdings nicht ausschliessen. Schreibe alle so noch möglichen Einstellungen auf.

Bitte in folgendem Format eintragen, Beispiel: 1, 2, 3, 4",0,1
10,469,48,"Auf einer Karte im Massstab 1 : 25000 misst der Simplontunnel 79.2 cm. Berechne, wie viel auf dieser Karte der Furkatunnel misst, der 3.6 km kürzer ist als der Simplontunnel.

Gib das Ergebnis in folgendem Format an: 79.2 cm",0,1
11,470,48,"Unter einen tropfenden Wasserhahn wird ein quaderförmiges Gefäss mit einer Grundfläche von 18 cm x 32 cm gestellt. Pro Minute fallen 90 Wassertropfen in das Gefäss. Ein Wassertropfen hat durchschnittlich ein Volumen von 0.05 ml. Berechne, wie hoch das Wasser im Gefäss nach 5 1/3 Stunden steht.",0,1
12,471,48,"In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.

3, 10, 17, 24, 31, …

Gib die erste Zahl dieser Zahlenfolge an, die über 100 ist.

Nur die Zahl angeben",0,1
13,472,48,"In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.

3, 10, 17, 24, 31, …

Entscheide durch eine Rechnung, ob 570 zu dieser Zahlenfolge gehört oder nicht",0,1
14,473,48,"In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.

3, 10, 17, 24, 31, …

Die 1000. Zahl dieser Zahlenfolge ist? Nur die Zahl angeben",0,1
15,474,48,"Auf einer Karte im Massstab 1 : 25000 misst der Simplontunnel 79.2 cm. Berechne, wie viel auf dieser Karte der Furkatunnel misst, der 3.6 km kürzer ist als der Simplontunnel.

Gib das Ergebnis in folgendem Format an: 79.2 cm",1,1
16,475,49,"In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.

64, 81, 100, 121, 144, ...

Die 10. Zahl dieser Zahlenfolge ist? Nur die Zahl angeben",0,1
17,476,49,"In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.

64, 81, 100, 121, 144, ...

Die 100. Zahl dieser Zahlenfolge ist? Nur die Zahl angeben",0,1
0,477,49,"<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">Werden in einem Dreieck von zwei Eckpunkten aus je zwei Linien zu den gegenüberliegenden Seiten gezogen, so zerlegen diese das Dreieck in 9 Teilflächen (vgl. Abbildung). <br data-rich-text-line-break=""true"" /><img class=""wp-image-5179"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-14.47.23.png"" alt="""" width=""320"" height=""268"" /></div>
<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">Wie viele Teilflächen würden entstehen, wenn man von den beiden Ecken aus je vier Linien zu den gegenüberliegenden Seiten ziehen würde? Nur die Zahl angeben.</div>",0,1
1,478,49,"Werden in einem Dreieck von zwei Eckpunkten aus je zwei Linien zu den gegenüberliegenden Seiten gezogen, so zerlegen diese das Dreieck in 9 Teilflächen (vgl. Abbildung). <br data-rich-text-line-break=""true"" /><img class=""wp-image-5179"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-14.47.23.png"" alt="""" width=""327"" height=""274"" />

Wie viele Teilflächen würden entstehen, wenn man von den beiden Ecken aus je n Linien zu den gegenüberliegenden Seiten ziehen würde?",0,1
2,479,49,"<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">Für die nachfolgenden Zahlenfolgen gilt die folgende Regel: Die erste und die zweite Zahl werden beliebig gewählt. Jede weitere Zahl ist die Summe der beiden vorangehenden Zahlen. <br data-rich-text-line-break=""true"" />Beispiel: 2,5,7,12,19</div>
<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">

&nbsp;

?, ?, 17, ?, -78

Bitte komplette Zahlenfolge angeben wie im Beispiel.

</div>",0,1
3,480,49,"Für die nachfolgenden Zahlenfolgen gilt die folgende Regel: Die erste und die zweite Zahl werden beliebig gewählt. Jede weitere Zahl ist die Summe der beiden vorangehenden Zahlen.
Beispiel: 2,5,7,12,19

Bestimme die fehlenden Terme. ?, -7a+3b, 5a- 2b, ?, ?

Bitte komplette Zahlenfolge angeben wie im Beispiel.",0,1
4,481,49,"Für die nachfolgenden Zahlenfolgen gilt die folgende Regel: Die erste und die zweite Zahl werden beliebig gewählt. Jede weitere Zahl ist die Summe der beiden vorangehenden Zahlen.
Beispiel: 2,5,7,12,19

Es gilt weiterhin die vorherige Konstruktionsregel (also die vom Beispiel). Die vierte Zahl soll 9 sein. Wie können dann die ersten drei Kästchen gefüllt werden, wenn für jedes Kästchen nur die Zahlen 0, 1, 2, 3, 4, ... zur Verfügung stehen? Gib alle Möglichkeiten an.",0,1
5,482,0,,0,1
6,483,0,,0,1
7,484,49,"Eine Schule plant einen Spielnachmittag. Dafür sollen Gruppen mit jeweils gleich vielen Schülern gebildet werden. Mit 4 Schülern pro Gruppe würde es aufgehen. Ebenso würde es mit 9 Schülern pro Gruppe aufgehen oder mit 14 Schülern pro Gruppe. Wie viele Schüler kann die Schule haben, wenn man weiss, dass es weniger als 1100 sind?

Gib alle Möglichkeiten <strong>kommagetrennt</strong> an.",0,1
8,485,49,"Das kleinste gemeinsame Vielfache (kgV) von 90 und x beträgt 270. Bestimme alle Zahlen, die für x infrage kommen.

Gib alle Möglichkeiten <strong>kommagetrennt</strong> an.",0,1
9,486,49,"Für die nachfolgenden Zahlenfolgen gilt die folgende Regel: Die erste und die zweite Zahl werden beliebig gewählt. Jede weitere Zahl ist die Summe der beiden vorangehenden Zahlen.
Beispiel: 2,5,7,12,19

Es gilt weiterhin die vorherige Konstruktionsregel (also die vom Beispiel). Die vierte Zahl soll 9 sein. Wie können dann die ersten drei Kästchen gefüllt werden, wenn für jedes Kästchen nur die Zahlen 0, 1, 2, 3, 4, ... zur Verfügung stehen? Gib alle Möglichkeiten an.",0,1
10,487,50,"<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">Bei der folgenden Figurenreihe wird jeweils bei der nächsten Figur jede Strecke durch einen «Winkel» aus zwei neuen Strecken ersetzt. Nach mehrfacher Wiederholung entsteht eine Figur, wie du sie ganz unten siehst. Man nennt sie «Goldener Drache». <br data-rich-text-line-break=""true"" /><img class=""wp-image-5209"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.08.18.png"" alt="""" width=""181"" height=""278"" /><br data-rich-text-line-break=""true"" /><img class=""wp-image-5210"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.08.31.png"" alt="""" width=""186"" height=""476"" /></div>
<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">Berechne die Anzahl Strecken der 12. Figur. Gib nur die Zahl an</div>",1,1
11,488,50,"Bei der folgenden Figurenreihe wird jeweils bei der nächsten Figur jede Strecke durch einen «Winkel» aus zwei neuen Strecken ersetzt. Nach mehrfacher Wiederholung entsteht eine Figur, wie du sie ganz unten siehst. Man nennt sie «Goldener Drache». <br data-rich-text-line-break=""true"" /><img class=""wp-image-5209"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.08.18.png"" alt="""" width=""181"" height=""278"" /><br data-rich-text-line-break=""true"" /><img class=""wp-image-5210"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.08.31.png"" alt="""" width=""186"" height=""476"" />

Gib einen Term für die Anzahl Strecken der n. Figur an.",1,1
12,489,50,"Bei der folgenden Figurenreihe wird jeweils bei der nächsten Figur jede Strecke durch einen «Winkel» aus zwei neuen Strecken ersetzt. Nach mehrfacher Wiederholung entsteht eine Figur, wie du sie ganz unten siehst. Man nennt sie «Goldener Drache». <br data-rich-text-line-break=""true"" /><img class=""wp-image-5209"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.08.18.png"" alt="""" width=""181"" height=""278"" /><br data-rich-text-line-break=""true"" /><img class=""wp-image-5210"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.08.31.png"" alt="""" width=""186"" height=""476"" />

Welche Figur hat als erste mehr als 250 Milliarden Strecken? Nur die Zahl angeben",1,1
13,490,50,"In einem quadratischen Feld mit fortlaufend nummerierten Kacheln werden jeweils die Zahlen aller grau markierten Eckkacheln addiert. Beispiel (siehe Abbildung unten links): 1 + 4 + 13 + 16 = 34
<img class=""wp-image-5221"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.25.22.png"" alt="""" width=""392"" height=""179"" />

Berechne die Summe der Eckkacheln eines Feldes mit 100 Kacheln in der Länge und 100 Kacheln in der Breite. Gib nur die Zahl an",1,1
14,491,50,"In einem quadratischen Feld mit fortlaufend nummerierten Kacheln werden jeweils die Zahlen aller grau markierten Eckkacheln addiert. Beispiel (siehe Abbildung unten links): 1 + 4 + 13 + 16 = 34
<img class=""wp-image-5221"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.25.22.png"" alt="""" width=""392"" height=""179"" />

Bilde einen Term für die Summe der Eckkacheln eines Feldes mit n Kacheln in der Länge und n Kacheln in der Breite. Du musst den Term nicht vereinfachen.",1,1
15,492,50,"<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">Aus kleinen Quadrätchen werden wie unten abgebildet Rechtecke gebildet.<br data-rich-text-line-break=""true"" /><img class=""wp-image-5224"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.31.54.png"" alt="""" width=""356"" height=""207"" /></div>
<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">Berechne, wie viele graue Quadrätchen die Figur für a = 20 hat. Nur die Zahl angeben</div>",1,1
16,493,50,"<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">Aus kleinen Quadrätchen werden wie unten abgebildet Rechtecke gebildet.<br data-rich-text-line-break=""true"" /><img class=""wp-image-5224"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.31.54.png"" alt="""" width=""346"" height=""201"" /></div>
<div class=""block-editor-rich-text__editable rich-text"" role=""textbox"" contenteditable=""true"" aria-multiline=""true"" aria-label=""Liste-Text"">Gib eine Formel an, mit welcher sich die Anzahl grauer Quadrätchen für ein beliebiges a berechnen lässt. Der Term muss nicht vereinfacht werden.</div>",1,1
0,494,50,"Jeweils zwei der folgenden Grössen sind gleich gross und bilden ein Paar. Eine Grösse bleibt übrig. Bilde die drei Paare für 0.05 m<sup>3</sup>, 0.005 l, 50 l, 5 dm<sup>3</sup>, 500 mm<sup>3</sup>, 5 cm<sup>3</sup>, 0.5 ml

Alle richtigen Paare ankreuzen",1,1
1,495,50,"Ein Auto fährt von A über B nach C. Der durchschnittliche Benzinverbrauch auf der Fahrt von A nach C beträgt 6 Liter pro 100 km. Auf den 40 km von A nach B verbraucht das Auto 2 Liter Benzin. Berechne, wie viel Benzin das Auto auf den 80 km von B nach C verbraucht.
<img class=""wp-image-5233"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-16.56.03.png"" alt="""" width=""422"" height=""72"" />",1,1
2,496,50,"Entlang eines langen, geraden Veloweges stehen auf der einen Seite Bäume und auf der anderen Seite ein Holzzaun. Der Abstand zwischen je zwei Bäumen misst 42 m, der Abstand zwischen je zwei Zaunpfosten misst 15 m. Der Start ist an einer Stelle, an der ein Baum und ein Zaunpfosten auf derselben Höhe sind.
<img class=""wp-image-5240"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-17.07.15.png"" alt="""" width=""417"" height=""160"" />

Lili fährt mit dem Velo vom Start aus etwas mehr als einen Kilometer, bis sie auf eine Stelle trifft, an der ein Baum und ein Zaunpfosten auf gleicher Höhe stehen. Berechne, wie viele Meter sie vom Start aus mit dem Velo gefahren ist.

Die Zahl in folgendem Format angeben, Beispiel: 1 Meter",1,1
3,497,50,"Entlang eines langen, geraden Veloweges stehen auf der einen Seite Bäume und auf der anderen Seite ein Holzzaun. Der Abstand zwischen je zwei Bäumen misst 42 m, der Abstand zwischen je zwei Zaunpfosten misst 15 m. Der Start ist an einer Stelle, an der ein Baum und ein Zaunpfosten auf derselben Höhe sind.
<img class=""wp-image-5240"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-17.07.15.png"" alt="""" width=""415"" height=""159"" />

Tim zeichnet beim Start mit Kreide einen grauen Punkt auf den Veloweg. Er geht nun entlang des Weges und zeichnet jeweils in gleichen Abständen von x Metern einen grauen Punkt auf den Veloweg. Nach 630 m macht er zum ersten Mal einen grauen Punkt, auf dessen Höhe sich ebenfalls ein Baum und ein Zaunpfosten befinden. Berechne den kürzest möglichen Abstand x.
<img class=""wp-image-5241"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-26-um-17.10.19.png"" alt="""" width=""459"" height=""165"" />

Die Zahl in folgendem Format angeben, Beispiel: 1 Meter",1,1
4,498,46,"Ein Kaffeehändler in den USA kauft 800 kg Kaffee der Sorte Arabica zum Preis von 2880 Dollar und 1200 kg der Sorte Robusta zum Preis von 5280 Dollar.

Bei einer anderen Mischung werden x kg Arabica und 165 kg Robusta so zusammengemischt, dass 1 kg dieser Mischung 4.15 Dollar kostet. Berechne x.

Gib die Antwort in folgendem Format an und runde auf 2 Kommastellen, Beispiel: 5.50 kg",0,1
5,499,46,"Ein Kaffeehändler in den USA kauft 800 kg Kaffee der Sorte Arabica zum Preis von 2880 Dollar und 1200 kg der Sorte Robusta zum Preis von 5280 Dollar.

Eine besonders schmackhafte Mischung ergibt sich aus 3 kg der Sorte Arabica und 9kg der Sorte Robusta. Wie teuer wird eine solche Mischung pro Kilogramm?

Gib die Antwort in folgendem Format an und runde auf 2 Kommastellen, Beispiel: $1.50",0,1
6,500,46,"Ein Kaffeehändler in den USA kauft 800 kg Kaffee der Sorte Arabica zum Preis von 2880 Dollar und 1200 kg der Sorte Robusta zum Preis von 5280 Dollar.

Eine besonders schmackhafte Mischung ergibt sich aus 3 kg der Sorte Arabica und 9kg der Sorte Robusta. Wie teuer wird eine solche Mischung pro Kilogramm?

Gib die Antwort in folgendem Format an und runde auf 2 Kommastellen, Beispiel: $1.50",0,1
7,501,51,"Berechne x. [latex]12-4 \cdot (8-x)=20[/latex]

Gib nur die Zahl an.",0,1
8,502,51,"Vereinfache [latex]\frac{x \cdot (4y + 7) - 7 \cdot (x - 4)}{x \cdot (2y - 7) - x \cdot (y - 7) + 7}[/latex]
so weit wie möglich und kürze.",0,1
9,503,51,"Ordne die vier Grössen 73 cl, 64 cm³, 86 ml und 7.1 dl mit dem Zeichen ""&lt;"".",0,1
10,504,51,Schreibe die folgende Zahl mit Ziffern: Dreihuntertvierundzwanzig Billionen neunzehn Milliarden siebentausendunddrei,0,1
11,505,51,"Schreibe den Term

[latex]\frac{3ab}{21a^{2}}[/latex]

als Bruch mit dem Nenner 7ac",0,1
